prova,local,link,data
BRONKOS RACE 2023 - ETAPA ODIN,"RIBEIRÃO PIRES, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2928/bronkos_race.clax;,2023-NOV-19
CIRCUITO BANCO DO BRASIL - RIO DE JANEIRO - 2023,"RIO DE JANEIRO, RJ",https://www.ativo.com/calendario/eventos/america-do-sul/br/rj/rio-de-janeiro/corrida-de-rua/38703/circuito-banco-do-brasil-2023-rio-de-janeiro/;,2023-JUL-23
CORRIDA DO BEM ECO - VITÓRIA - 2023,", ",https://www.ativo.com/calendario/eventos/america-do-sul/br/es/vitoria/corrida-de-rua/38785/corrida-do-bem-eco-vitoria-2023/;,2023-SET-17
MTB XCM ROCKY BIKER AREAL 2023,"AREAL, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/out/mtb/rocky.clax;,2023-OUT-22
CORRIDA VERA CRUZ SP,"CAMPINAS, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2837/corrida_vera_cruz_sp.clax;,2023-OUT-08
STORM RIDERS - 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2548/storm_riders.clax;,2023-AGO-13
CORPORATE RUN – SÃO PAULO - 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2596/corporate_run.clax;,2023-AGO-27
MARATONA INTERNACIONAL DE FLORIPA 2023,"FLORIANÓPOLIS , SC",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2708/maratona_de_floripa_internacional.clax;,2023-AGO-25
LETAPE - CAMPOS DO JORDÃO - 2023,"CAMPOS DO JORDÃO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2455/letape_brasil.clax;,2023-SET-24
2ª CORRIDA E CAMINHADA RASPINHA,"SANTO ANTÔNIO DA PATRULHA, RS",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2373/2_corrida_e_caminhada_raspinha_solidaria.clax;,2023-OUT-29
Campeonato Estadual de Aquathlon - Final 2023,", ",https://neorace.com.br/resultados/g-live.html?f=2023/nov/aqua/aquaurca.clax;,2023-NOV-12
BRAVUS RACE SPEED 2023 - SP - ETAPA 2,"PIRAPORA DO BOM JESUS, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-obstaculos/38552/bravus-race-2023-speed-2-sao-paulo/;,2023-NOV-26
CORRIDA PELOS HEROIS - BAC,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/nov/herois/bac.clax;,2023-NOV-19
CIRCUITO DAS ESTAÇÕES PRIMAVERA - FORTALEZA - 2023,"FORTALEZA, CE",https://www.ativo.com/calendario/eventos/america-do-sul/br/ce/fortaleza/corrida-de-rua/38560/circuito-das-estacoes-2023-primavera-fortaleza/;,2023-SET-17
ULTRAMARATONA BM - 2023,"BERTIOGA, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2504/ultramaratona_bm.clax;,2023-OUT-21
RIO TRIATHLON - 3 ETAPA - 2023,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/out/riotri/riotri.clax;,2023-OUT-08
GIRL POWER BRASÍLIA,"BRASÍLIA, DF",https://www.ativo.com/calendario/eventos/america-do-sul/br/df/brasilia/corrida-de-rua/38899/girl-power-2023-brasilia/;,2023-OUT-29
OFF ROAD RUN - 2023,"Niterói, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/nov/off/off.clax;,2023-NOV-12
UPHILL MARATHON CORCOVADO 2023,"RIO DE JANEIRO, RJ",https://chronomax.com.br/resultados/g-live.html?f=2023/2608/uphill_corcovado.clax;,2023-NOV-25
MAHALO SWIM 2023,"NITEROI, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/nov/swim/mahalo.clax;,2023-NOV-19
